campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region,ctr,conversion_rate,cpc,roi,cac
CMP_005965,Winter Awareness,Email,2025-11-08 18:06:32.560854,3921,86,6,356.54,684.9,Seniors (45+),Asia Pacific,0.021933180311145117,0.06976744186046512,4.145813953488372,0.9209625848432151,59.42333333333334
CMP_001271,Fall Conversion,Google Ads,2026-01-13 18:06:32.560854,3758,106,8,390.8,1093.73,Young Adults (18-24),Europe,0.028206492815327302,0.07547169811320754,3.686792452830189,1.7986949846468783,48.85
CMP_004506,Q2 Retargeting,Facebook,2025-08-25 18:06:32.560854,7988,680,31,1961.05,3881.02,Professionals (25-34),Latin America,0.08512769153730596,0.045588235294117645,2.8838970588235293,0.9790520384487902,63.25967741935484
CMP_004576,Fall Conversion,Facebook,2025-09-06 18:06:32.560854,26383,785,13,2735.88,332.75,Adults (35-44),Latin America,0.02975400826289656,0.016560509554140127,3.4851974522292997,-0.8783755135459158,210.4523076923077
CMP_002896,Summer Conversion,Email,2026-03-03 18:06:32.560854,44220,1590,73,2991.27,5130.16,Seniors (45+),Europe,0.03595658073270014,0.04591194968553459,1.881301886792453,0.7150441116983756,40.976301369863016
CMP_006241,Fall Conversion,Email,2026-03-14 18:06:32.560854,5494,320,35,812.59,2911.21,Professionals (25-34),Latin America,0.058245358572988716,0.109375,2.53934375,2.582630847044635,23.216857142857144
CMP_006677,Q3 Retention,Email,2025-12-26 18:06:32.560854,15210,854,84,792.95,14860.98,Professionals (25-34),North America,0.056147271531886915,0.09836065573770492,0.9285128805620609,17.74138344157891,9.439880952380953
CMP_000619,Winter Awareness,Facebook,2026-02-13 18:06:32.560854,11035,963,67,3771.73,9600.34,Unknown,North America,0.08726778432260988,0.0695742471443406,3.9166458982346835,1.5453412624975809,56.2944776119403
CMP_003426,Winter Launch,LinkedIn,2025-12-22 18:06:32.560854,1556,110,7,149.72,562.84,Young Adults (18-24),Europe,0.07069408740359898,0.06363636363636363,1.3610909090909091,2.7592839967940157,21.388571428571428
CMP_004484,Q2 Launch,Facebook,2025-12-07 18:06:32.560854,24340,1373,158,1819.6,12056.4,Seniors (45+),Asia Pacific,0.05640920295809367,0.11507647487254188,1.3252731245447924,5.625851835568256,11.51645569620253
CMP_004621,Winter Retargeting,Instagram,2026-02-26 18:06:32.560854,61745,2877,79,11674.03,3410.04,Unknown,Latin America,0.0465948659810511,0.02745915884602016,4.057709419534238,-0.7078952169901912,147.77253164556961
CMP_004479,Winter Retargeting,Facebook,2025-12-14 18:06:32.560854,1815,90,5,204.85,601.3,Young Adults (18-24),Asia Pacific,0.049586776859504134,0.05555555555555555,2.276111111111111,1.935318525750549,40.97
CMP_004415,Summer Promo,Instagram,2025-10-14 18:06:32.560854,8565,299,14,1127.78,808.15,Adults (35-44),Europe,0.03490951546993579,0.046822742474916385,3.771839464882943,-0.28341520509319196,80.55571428571429
CMP_004106,Winter Launch,Instagram,2026-01-04 18:06:32.560854,3294,110,7,365.1,708.97,Adults (35-44),Latin America,0.033394049787492414,0.06363636363636363,3.3190909090909093,0.941851547521227,52.15714285714286
CMP_004826,Winter Launch,Facebook,2025-06-29 18:06:32.560854,2201,96,3,373.03,457.0,Adults (35-44),Europe,0.04361653793730123,0.03125,3.8857291666666662,0.22510253866981217,124.34333333333332
CMP_001414,Q2 Retention,Instagram,2025-05-06 18:06:32.560854,18052,1019,102,2731.4,17958.58,Seniors (45+),Europe,0.05644803899844893,0.10009813542688911,2.680471050049068,5.574862707768911,26.778431372549022
CMP_002202,Q2 Retention,Facebook,2025-06-04 18:06:32.560854,5908,67,5,149.31,692.56,Seniors (45+),Europe,0.011340555179417738,0.07462686567164178,2.2285074626865673,3.6384033219476257,29.862000000000002
CMP_002002,Q2 Retention,Instagram,2025-08-09 18:06:32.560854,9572,315,19,249.45,502.35,Professionals (25-34),Asia Pacific,0.032908483075637276,0.06031746031746032,0.7919047619047619,1.0138304269392666,13.128947368421052
CMP_006041,Summer Promo,Instagram,2025-12-14 18:06:32.560854,3381,128,14,298.13,1722.97,Young Adults (18-24),Asia Pacific,0.03785862170955338,0.109375,2.329140625,4.779257370945561,21.294999999999998
CMP_000870,Holiday Retention,Facebook,2026-03-20 18:06:32.560854,6026,145,8,142.6,378.8,Professionals (25-34),Europe,0.024062396282774644,0.05517241379310345,0.983448275862069,1.656381486676017,17.825
CMP_002359,Q2 Launch,LinkedIn,2025-11-25 18:06:32.560854,128944,5818,368,12802.16,40258.22,Young Adults (18-24),Europe,0.04512036232783224,0.06325197662426951,2.2004400137504296,2.1446427790310385,34.78847826086957
CMP_002007,Winter Awareness,Facebook,2025-10-28 18:06:32.560854,3754,186,6,772.67,514.34,Professionals (25-34),Asia Pacific,0.049547149706979224,0.03225806451612903,4.154139784946237,-0.33433419182833546,128.77833333333334
CMP_003091,Winter Retargeting,Email,2025-10-28 18:06:32.560854,6237,265,15,365.14,456.91,Adults (35-44),Europe,0.042488375821709154,0.05660377358490566,1.3778867924528302,0.2513282576545984,24.342666666666666
CMP_002322,Holiday Conversion,Instagram,2026-01-19 18:06:32.560854,33811,1613,48,3558.78,7089.38,Young Adults (18-24),Latin America,0.047706367750140484,0.029758214507129573,2.2063112213267204,0.9920815560388672,74.14125
CMP_005615,Summer Promo,Email,2025-10-17 18:06:32.560854,20509,1287,153,5539.36,9778.76,Seniors (45+),North America,0.06275293773465308,0.11888111888111888,4.304087024087024,0.7653230698131194,36.20496732026144
CMP_000357,Q3 Retention,Facebook,2025-04-18 18:06:32.560854,7089,261,27,917.96,1486.96,Adults (35-44),Europe,0.03681760473973762,0.10344827586206896,3.5170881226053643,0.6198527168939822,33.99851851851852
CMP_001163,Holiday Retention,Email,2025-09-15 18:06:32.560854,102084,7149,432,3507.19,64304.7,Professionals (25-34),Latin America,0.0700305630657106,0.06042803189257239,0.490584697160442,17.335105882487117,8.11849537037037
CMP_006148,Fall Awareness,Google Ads,2025-11-10 18:06:32.560854,7097,395,36,774.76,2041.49,Seniors (45+),North America,0.05565731999436382,0.09113924050632911,1.9614177215189874,1.6349966441220507,21.52111111111111
CMP_003065,Q2 Retention,Facebook,2025-12-31 18:06:32.560854,5498,193,23,662.8,928.05,Adults (35-44),Europe,0.035103674063295745,0.11917098445595854,3.43419689119171,0.4001961375980688,28.817391304347826
CMP_005417,Fall Awareness,Instagram,2025-09-22 18:06:32.560854,2934,147,16,209.46,2232.52,Seniors (45+),Asia Pacific,0.050102249488752554,0.10884353741496598,1.4248979591836735,9.658455074954645,13.09125
CMP_003162,Q2 Retention,Instagram,2025-04-15 18:06:32.560854,11055,638,40,1202.35,6264.32,Adults (35-44),Europe,0.05771144278606965,0.06269592476489028,1.8845611285266457,4.210063625400258,30.058749999999996
CMP_003771,Spring Retargeting,Facebook,2025-11-29 18:06:32.560854,26514,1109,92,2513.96,10810.93,Professionals (25-34),North America,0.04182695934223429,0.0829576194770063,2.2668710550045086,3.3003587964804537,27.325652173913046
CMP_005092,Winter Sale,Google Ads,2025-05-03 18:06:32.560854,461,13,0,45.67,0.0,Young Adults (18-24),Latin America,0.028199566160520606,0.0,3.513076923076923,-1.0,0.0
CMP_006897,Q2 Launch,Email,2026-02-13 18:06:32.560854,20809,1215,40,562.93,1167.03,Young Adults (18-24),North America,0.05838819741458023,0.03292181069958848,0.4633168724279835,1.0731352033112467,14.073249999999998
CMP_002608,Winter Awareness,Email,2025-08-21 18:06:32.560854,18423,1483,79,2807.9,1809.205,Young Adults (18-24),North America,0.08049720458122998,0.053270397842211735,1.893391773432232,-0.35567327896292605,35.54303797468354
CMP_007967,Q2 Retargeting,Instagram,2025-08-21 18:06:32.560854,12778,551,40,1136.97,5277.5,Seniors (45+),Asia Pacific,0.04312098920018782,0.07259528130671507,2.0634664246823955,3.6417231765130125,28.42425
CMP_001891,Holiday Retention,Email,2025-05-29 18:06:32.560854,7442,106,12,297.87,1998.69,Young Adults (18-24),Asia Pacific,0.014243482934694974,0.11320754716981132,2.8100943396226414,5.7099405781045425,24.8225
CMP_004374,Summer Conversion,Facebook,2025-10-09 18:06:32.560854,4392,156,16,382.96,1887.51,Young Adults (18-24),Latin America,0.03551912568306011,0.10256410256410256,2.454871794871795,3.928739293921036,23.935
CMP_007979,Q3 Retention,Email,2026-01-24 18:06:32.560854,1210,52,1,191.49,109.92,Seniors (45+),Europe,0.04297520661157025,0.019230769230769232,3.6825,-0.4259752467491775,191.49
CMP_003564,Winter Launch,Facebook,2025-10-16 18:06:32.560854,7818,487,37,1591.64,4156.51,Seniors (45+),North America,0.062292146328984395,0.07597535934291581,3.2682546201232037,1.611463647558493,43.0172972972973
CMP_005485,Winter Awareness,Facebook,2026-01-13 18:06:32.560854,3687,170,11,137.11,939.71,Adults (35-44),Europe,0.04610794684024953,0.06470588235294118,0.8065294117647059,5.853694114214863,12.464545454545457
CMP_002381,Winter Sale,Instagram,2026-02-17 18:06:32.560854,1069,64,4,39.31,648.81,Professionals (25-34),Asia Pacific,0.05986903648269411,0.0625,0.61421875,15.504960569829558,9.8275
CMP_007013,Winter Sale,LinkedIn,2025-08-23 18:06:32.560854,18379,231,11,915.33,1234.66,Professionals (25-34),North America,0.012568692529517384,0.047619047619047616,3.9624675324675325,0.34886871401571024,83.21181818181819
CMP_006890,Winter Launch,Facebook,2025-11-17 18:06:32.560854,3223,90,9,81.16,1339.62,Adults (35-44),Europe,0.027924294135898232,0.1,0.9017777777777778,15.505914243469688,9.017777777777777
CMP_005715,Fall Awareness,LinkedIn,2026-01-08 18:06:32.560854,17019,607,67,1091.32,1871.64,Adults (35-44),Asia Pacific,0.035666020330219164,0.11037891268533773,1.7978912685337725,0.7150240076237953,16.288358208955223
CMP_003307,Winter Sale,Facebook,2025-09-29 18:06:32.560854,1462,100,5,84.22,252.63,Seniors (45+),Latin America,0.06839945280437756,0.05,0.8422,1.9996437900736168,16.844
CMP_006264,Holiday Launch,LinkedIn,2026-03-27 18:06:32.560854,4808,55,5,113.4,214.95,Seniors (45+),North America,0.011439267886855242,0.09090909090909091,2.061818181818182,0.8955026455026454,22.68
CMP_003500,Winter Retargeting,Facebook,2026-01-25 18:06:32.560854,14822,924,98,810.21,6319.81,Young Adults (18-24),North America,0.06233976521387127,0.10606060606060606,0.8768506493506494,6.800212290640698,8.267448979591837
CMP_004439,Fall Conversion,Email,2026-03-31 18:06:32.560854,26012,2162,74,1781.92,4837.21,Professionals (25-34),Europe,0.08311548516069506,0.034227567067530065,0.824199814986124,1.714605593966059,24.080000000000002
CMP_001117,Q3 Retention,Email,2025-05-25 18:06:32.560854,7911,428,41,1404.98,7009.07,Seniors (45+),Asia Pacific,0.05410188345341929,0.09579439252336448,3.2826635514018694,3.988732935700152,34.26780487804878
CMP_007435,Fall Conversion,Email,2025-04-16 18:06:32.560854,18733,874,86,923.07,2587.76,Adults (35-44),Europe,0.04665563444189398,0.09839816933638444,1.0561441647597254,1.8034276923743595,10.733372093023256
CMP_006290,Winter Sale,LinkedIn,2025-10-28 18:06:32.560854,43834,2555,61,5821.48,10085.41,Adults (35-44),Latin America,0.05828808687320345,0.023874755381604697,2.2784657534246575,0.7324477624246756,95.43409836065572
CMP_004468,Q2 Retention,LinkedIn,2025-06-29 18:06:32.560854,90011,4013,333,3181.17,19390.76,Professionals (25-34),Latin America,0.044583439801802,0.08298031397956641,0.7927161724395714,5.0954805936180705,9.553063063063064
CMP_007167,Spring Retargeting,Email,2026-02-27 18:06:32.560854,17460,296,8,1007.48,502.55,Professionals (25-34),Asia Pacific,0.01695303550973654,0.02702702702702703,3.4036486486486486,-0.5011811648866479,125.935
CMP_005279,Fall Conversion,LinkedIn,2026-03-18 18:06:32.560854,6927,543,28,1915.76,4590.79,Young Adults (18-24),Asia Pacific,0.07838891294932872,0.05156537753222836,3.5281031307550643,1.396328350106485,68.42
CMP_007915,Winter Launch,Facebook,2025-04-03 18:06:32.560854,8440,442,32,777.39,1840.03,Professionals (25-34),Asia Pacific,0.0523696682464455,0.07239819004524888,1.7588009049773756,1.3669329422812229,24.2934375
CMP_002501,Holiday Retention,Facebook,2026-02-18 18:06:32.560854,14705,954,33,1179.79,1171.59,Seniors (45+),North America,0.06487589255355321,0.03459119496855346,1.2366771488469601,-0.006950389476093242,35.75121212121212
CMP_004332,Holiday Launch,Google Ads,2025-06-15 18:06:32.560854,1294,31,1,113.88,173.06,Adults (35-44),North America,0.023956723338485315,0.03225806451612903,3.673548387096774,0.5196698278890061,113.88
CMP_007176,Winter Launch,LinkedIn,2025-11-06 18:06:32.560854,2451,166,12,111.78,1645.5,Seniors (45+),North America,0.06772745818033456,0.07228915662650602,0.6733734939759036,13.720880300590446,9.315
CMP_003810,Summer Promo,Instagram,2025-05-03 18:06:32.560854,75889,1836,36,859.67,3474.22,Professionals (25-34),North America,0.024193229585315393,0.0196078431372549,0.4682298474945534,3.041341444973071,23.87972222222222
CMP_006517,Q1 Promo,LinkedIn,2026-02-23 18:06:32.560854,2092,63,4,275.36,595.79,Young Adults (18-24),Asia Pacific,0.03011472275334608,0.06349206349206349,4.370793650793651,1.163676641487507,68.84
CMP_006216,Q2 Retargeting,Google Ads,2026-02-12 18:06:32.560854,101552,1806,110,4418.85,3733.3,Professionals (25-34),Europe,0.017783992437371988,0.06090808416389812,2.446760797342193,-0.1551421750002829,40.17136363636364
CMP_006200,Winter Awareness,Email,2025-05-14 18:06:32.560854,2388,103,8,203.26,1075.3,Young Adults (18-24),North America,0.04313232830820771,0.07766990291262135,1.973398058252427,4.290268621470038,25.4075
CMP_007700,Winter Launch,Email,2025-08-22 18:06:32.560854,6291,308,31,242.31,2166.52,Professionals (25-34),Asia Pacific,0.0489588300747099,0.10064935064935066,0.7867207792207792,7.94110849737939,7.816451612903226
CMP_004774,Q2 Launch,Email,2026-02-16 18:06:32.560854,10239,518,14,1922.02,2229.39,Adults (35-44),Latin America,0.0505908780154312,0.02702702702702703,3.7104633204633206,0.159920292192589,137.28714285714287
CMP_002053,Winter Retargeting,Email,2025-07-02 18:06:32.560854,112661,3157,213,6444.82,18222.7,Professionals (25-34),Latin America,0.028022119455712268,0.06746911624960406,2.0414380741210008,1.8274955700857436,30.257370892018777
CMP_001777,Summer Conversion,Facebook,2026-01-11 18:06:32.560854,12467,481,37,1541.24,3415.46,Professionals (25-34),Asia Pacific,0.03858185610010428,0.07692307692307693,3.2042411642411643,1.216046819444084,41.65513513513513
CMP_006281,Winter Sale,Instagram,2026-02-18 18:06:32.560854,7215,331,18,460.24,2440.34,Young Adults (18-24),Latin America,0.045876645876645875,0.054380664652567974,1.390453172205438,4.302320528419955,25.56888888888889
CMP_003314,Summer Conversion,Instagram,2025-04-07 18:06:32.560854,13203,479,14,771.99,637.55,Professionals (25-34),North America,0.03627963341664773,0.029227557411273485,1.6116701461377871,-0.1741473335146829,55.14214285714286
CMP_005815,Q1 Promo,Facebook,2025-05-13 18:06:32.560854,9933,409,45,1339.04,4624.9,Adults (35-44),Latin America,0.04117587838518071,0.1100244498777506,3.2739364303178484,2.4538923407814552,29.756444444444444
CMP_006803,Fall Awareness,Instagram,2025-07-27 18:06:32.560854,12456,960,14,3041.86,1089.62,Professionals (25-34),Asia Pacific,0.07707129094412331,0.014583333333333334,3.168604166666667,-0.6417915354421309,217.2757142857143
CMP_001593,Winter Launch,Facebook,2025-06-13 18:06:32.560854,794,44,2,124.73,1887.51,Professionals (25-34),Asia Pacific,0.055415617128463476,0.045454545454545456,2.8347727272727274,14.13276677623667,62.365
CMP_001724,Holiday Launch,Email,2025-05-30 18:06:32.560854,6874,440,49,1953.77,6377.49,Adults (35-44),Latin America,0.06400931044515566,0.11136363636363636,4.440386363636364,2.264196911611909,39.87285714285714
CMP_007511,Winter Awareness,Email,2026-02-21 18:06:32.560854,11447,488,35,2038.96,1049.28,Adults (35-44),Europe,0.04263125709792959,0.07172131147540983,4.178196721311475,-0.48538470592851257,58.256
CMP_004221,Q2 Launch,Facebook,2025-09-04 18:06:32.560854,836,21,2,23.69,275.11,Professionals (25-34),Europe,0.025119617224880382,0.09523809523809523,1.1280952380952383,10.612916842549598,11.845
CMP_005508,Q2 Launch,Google Ads,2025-09-10 18:06:32.560854,23005,878,59,2309.09,4553.77,Adults (35-44),North America,0.03816561617039774,0.06719817767653759,2.6299430523917997,0.9721058945298798,39.1371186440678
CMP_000491,Q2 Launch,Instagram,2025-10-30 18:06:32.560854,23577,919,80,3597.41,11492.49,Seniors (45+),Asia Pacific,0.03897866564872545,0.08705114254624592,3.9144831338411317,2.1946567113562256,44.967625
CMP_006794,Holiday Launch,Facebook,2025-09-07 18:06:32.560854,17405,656,62,1890.05,5262.25,Young Adults (18-24),Latin America,0.03769031887388682,0.09451219512195122,2.8811737804878046,1.7841856035554615,30.48467741935484
CMP_003484,Fall Conversion,Instagram,2026-03-14 18:06:32.560854,10349,133,7,159.61,1126.28,Young Adults (18-24),Latin America,0.012851483235095178,0.05263157894736842,1.200075187969925,6.056450097111709,22.801428571428573
CMP_003432,Summer Conversion,Google Ads,2026-03-30 18:06:32.560854,1818,142,14,460.12,2215.11,Young Adults (18-24),Europe,0.0781078107810781,0.09859154929577464,3.240281690140845,3.8142006433104414,32.86571428571428
CMP_006994,Winter Retargeting,Google Ads,2025-05-20 18:06:32.560854,29458,848,94,2753.19,8347.25,Adults (35-44),Europe,0.028786747233349175,0.11084905660377359,3.246686320754717,2.031846694198366,29.289255319148936
CMP_005112,Q2 Retargeting,Google Ads,2026-02-28 18:06:32.560854,10918,299,11,905.15,995.34,Professionals (25-34),Latin America,0.02738596812603041,0.03678929765886288,3.027257525083612,0.09964094349002935,82.28636363636363
CMP_000026,Fall Conversion,Facebook,2026-02-07 18:06:32.560854,17031,1116,32,3685.94,5257.52,Seniors (45+),Asia Pacific,0.06552756737713582,0.02867383512544803,3.3028136200716847,0.42637156329186054,115.185625
CMP_007192,Q3 Retention,Instagram,2025-11-09 18:06:32.560854,7360,377,24,328.75,1511.0,Seniors (45+),Asia Pacific,0.051222826086956524,0.0636604774535809,0.8720159151193634,3.5961977186311787,13.697916666666666
CMP_002410,Fall Conversion,Facebook,2025-10-29 18:06:32.560854,4706,251,13,870.27,1321.77,Unknown,North America,0.0533361665958351,0.05179282868525897,3.467211155378486,0.5188045089454997,66.94384615384615
CMP_003271,Winter Sale,Google Ads,2025-08-11 18:06:32.560854,4503,69,6,262.85,702.07,Seniors (45+),North America,0.015323117921385743,0.08695652173913043,3.8094202898550726,1.6709910595396613,43.80833333333334
CMP_001553,Q2 Retention,Instagram,2026-02-16 18:06:32.560854,2438,95,6,225.92,923.62,Professionals (25-34),Latin America,0.03896636587366694,0.06315789473684211,2.3781052631578947,3.08826133144476,37.65333333333333
CMP_006904,Winter Retargeting,Instagram,2025-12-29 18:06:32.560854,1659,26,2,26.91,78.35,Seniors (45+),North America,0.01567209162145871,0.07692307692307693,1.035,1.9115570419918244,13.455
CMP_006049,Q2 Retention,Instagram,2026-02-15 18:06:32.560854,3724,166,6,393.3,220.41,Professionals (25-34),Asia Pacific,0.04457572502685284,0.03614457831325301,2.369277108433735,-0.4395881006864989,65.55
CMP_003872,Winter Launch,LinkedIn,2025-07-10 18:06:32.560854,12427,1178,114,3151.17,3150.56,Seniors (45+),Europe,0.09479359459241973,0.0967741935483871,2.675016977928693,-0.00019357889291917837,27.64184210526316
CMP_003403,Winter Awareness,Facebook,2026-04-01 18:06:32.560854,15535,1053,43,1671.38,2124.78,Adults (35-44),North America,0.06778242677824267,0.04083570750237417,1.587255460588794,0.27127284040732813,38.8693023255814
CMP_000980,Summer Conversion,Facebook,2025-12-15 18:06:32.560854,41844,3064,108,9459.23,17199.53,Seniors (45+),North America,0.07322435713602907,0.03524804177545692,3.0872160574412533,0.8182801348524139,87.58546296296296
CMP_002656,Fall Conversion,Instagram,2025-10-16 18:06:32.560854,5276,388,37,1443.33,2063.17,Young Adults (18-24),Europe,0.07354056103108415,0.09536082474226804,3.719922680412371,0.4294513382247997,39.008918918918916
CMP_001848,Summer Promo,LinkedIn,2025-07-17 18:06:32.560854,4144,142,4,467.76,545.78,Professionals (25-34),North America,0.03426640926640927,0.028169014084507043,3.2940845070422533,0.16679493757482466,116.94
CMP_005278,Q3 Retention,LinkedIn,2025-09-14 18:06:32.560854,3418,59,2,232.42,216.34,Adults (35-44),Asia Pacific,0.017261556465769455,0.03389830508474576,3.939322033898305,-0.06918509594699244,116.21
CMP_006389,Fall Awareness,Email,2025-08-23 18:06:32.560854,4983,286,11,468.71,735.17,Young Adults (18-24),North America,0.05739514348785872,0.038461538461538464,1.6388461538461538,0.568496511702332,42.61
CMP_007631,Holiday Launch,Instagram,2025-11-10 18:06:32.560854,3281,112,3,475.34,1722.97,Adults (35-44),Asia Pacific,0.03413593416641268,0.026785714285714284,4.244107142857143,2.624710733369799,158.44666666666666
CMP_006012,Fall Awareness,LinkedIn,2026-02-16 18:06:32.560854,1682,113,9,439.78,1614.6,Professionals (25-34),Latin America,0.06718192627824018,0.07964601769911504,3.8918584070796456,2.6713811451180134,48.864444444444445
CMP_004795,Spring Retargeting,Google Ads,2025-08-31 18:06:32.560854,1688,109,2,454.75,148.09,Adults (35-44),Asia Pacific,0.06457345971563981,0.01834862385321101,4.172018348623853,-0.6743485431555799,227.375
CMP_001103,Holiday Launch,Google Ads,2026-03-05 18:06:32.560854,3207,103,2,106.98,327.42,Adults (35-44),North America,0.03211724352977861,0.019417475728155338,1.038640776699029,2.0605720695457093,53.49
CMP_003277,Q2 Retention,Instagram,2026-02-22 18:06:32.560854,2211,104,4,327.62,411.55,Professionals (25-34),Latin America,0.04703753957485301,0.038461538461538464,3.1501923076923077,0.2561809413344729,81.905
CMP_004904,Winter Awareness,Email,2025-09-04 18:06:32.560854,7663,105,5,399.63,645.55,Seniors (45+),Latin America,0.013702205402583845,0.047619047619047616,3.806,0.6153692165252858,79.926
CMP_006007,Q2 Launch,Instagram,2025-11-20 18:06:32.560854,15709,149,16,95.07,1640.88,Seniors (45+),Europe,0.009485008593799733,0.10738255033557047,0.6380536912751678,16.259703376459456,5.941875
CMP_007571,Q3 Retention,Email,2025-09-27 18:06:32.560854,46676,3140,290,7404.94,38701.04,Professionals (25-34),Europe,0.06727225983374753,0.09235668789808917,2.3582611464968153,4.226381307613567,25.534275862068963
CMP_003997,Holiday Launch,Instagram,2025-09-14 18:06:32.560854,29845,2068,201,6991.56,7363.89,Young Adults (18-24),North America,0.06929133858267716,0.09719535783365571,3.3808317214700194,0.05325420936100096,34.78388059701493
CMP_000195,Winter Retargeting,Facebook,2025-09-16 18:06:32.560854,26815,390,26,1145.89,2988.64,Professionals (25-34),Latin America,0.014544098452358755,0.06666666666666667,2.9381794871794873,1.6081386520521164,44.072692307692314
CMP_000644,Q3 Retention,Google Ads,2025-09-12 18:06:32.560854,29725,2412,169,3415.9,11196.38,Seniors (45+),Asia Pacific,0.08114381833473507,0.07006633499170813,1.4162106135986734,2.2777247577505193,20.212426035502958
CMP_003286,Summer Promo,Email,2025-05-16 18:06:32.560854,16271,182,20,187.49,1667.62,Young Adults (18-24),North America,0.011185544834367895,0.10989010989010989,1.0301648351648351,7.894447703877539,9.374500000000001
CMP_003117,Fall Conversion,Email,2026-01-26 18:06:32.560854,9221,577,16,1418.56,1585.33,Professionals (25-34),North America,0.0625745580739616,0.02772963604852686,2.4585095320623918,0.11756288066771937,88.66
CMP_003576,Summer Conversion,Instagram,2025-09-29 18:06:32.560854,1582,67,4,280.45,180.81,Adults (35-44),Europe,0.042351453855878636,0.05970149253731343,4.1858208955223875,-0.35528614726332675,70.1125
CMP_006626,Q2 Launch,Facebook,2025-07-05 18:06:32.560854,12679,919,62,489.92,3883.42,Professionals (25-34),Latin America,0.072482056944554,0.06746463547334058,0.53310119695321,6.926641084258654,7.901935483870968
CMP_002208,Winter Launch,Facebook,2026-02-26 18:06:32.560854,16518,1256,34,4949.88,2328.22,Young Adults (18-24),Asia Pacific,0.07603826129071316,0.027070063694267517,3.940987261146497,-0.5296411226130735,145.58470588235295
CMP_003719,Fall Conversion,Email,2025-10-25 18:06:32.560854,51730,606,9,2560.98,1479.0,Adults (35-44),Latin America,0.011714672337135124,0.01485148514851485,4.2260396039603965,-0.4224867043085069,284.55333333333334
CMP_000973,Fall Conversion,Email,2026-01-24 18:06:32.560854,45420,1615,128,2531.01,20555.23,Young Adults (18-24),Latin America,0.03555702333773668,0.07925696594427245,1.5671888544891641,7.121354716101477,19.773515625
CMP_000720,Holiday Launch,Google Ads,2026-01-24 18:06:32.560854,1152,34,1,103.89,33.7,Young Adults (18-24),Latin America,0.029513888888888888,0.029411764705882353,3.0555882352941177,-0.6756184425835018,103.89
CMP_007233,Winter Sale,Instagram,2025-04-29 18:06:32.560854,13733,712,84,2175.41,9372.78,Professionals (25-34),Asia Pacific,0.05184591859025704,0.11797752808988764,3.0553511235955053,3.308511958665264,25.897738095238093
CMP_003897,Winter Retargeting,Email,2025-06-23 18:06:32.560854,38168,2365,212,9202.56,13400.36,Young Adults (18-24),North America,0.06196290085935863,0.08964059196617336,3.891145877378435,0.45615567841991805,43.40830188679245
CMP_002804,Fall Awareness,Email,2026-03-23 18:06:32.560854,5367,428,35,470.99,3803.17,Adults (35-44),Europe,0.07974659959008758,0.08177570093457943,1.1004439252336449,7.074842353340836,13.456857142857142
CMP_002567,Holiday Conversion,Email,2025-08-02 18:06:32.560854,8548,404,42,1614.95,1434.24,Seniors (45+),Latin America,0.047262517547964435,0.10396039603960396,3.99740099009901,-0.11189820118269918,38.451190476190476
CMP_004026,Fall Conversion,Facebook,2026-02-18 18:06:32.560854,14731,1052,33,4733.25,3995.76,Adults (35-44),Asia Pacific,0.07141402484556378,0.03136882129277566,4.499287072243346,-0.1558104896212961,143.4318181818182
CMP_000033,Winter Launch,Email,2025-05-10 18:06:32.560854,7062,213,12,683.76,1919.97,Professionals (25-34),North America,0.03016142735768904,0.056338028169014086,3.2101408450704225,1.807958932958933,56.98
CMP_007339,Holiday Conversion,Email,2026-01-02 18:06:32.560854,5698,262,26,716.22,4073.81,Seniors (45+),Asia Pacific,0.04598104598104598,0.09923664122137404,2.7336641221374047,4.687931082628243,27.54692307692308
CMP_004064,Holiday Retention,Facebook,2025-08-11 18:06:32.560854,17587,1572,152,3440.93,19687.35,Young Adults (18-24),North America,0.08938420424176949,0.09669211195928754,2.188886768447837,4.721520054171401,22.63769736842105
CMP_006520,Winter Retargeting,LinkedIn,2025-06-27 18:06:32.560854,3403,257,9,599.58,1590.7,Seniors (45+),North America,0.07552159858947988,0.03501945525291829,2.3329961089494167,1.653023783314987,66.62
CMP_001698,Fall Awareness,Google Ads,2025-06-17 18:06:32.560854,98059,3599,160,8305.4,13393.6,Adults (35-44),Asia Pacific,0.036702393457000375,0.04445679355376494,2.3076965823839957,0.6126375611048235,51.90875
CMP_002793,Fall Awareness,Google Ads,2025-12-07 18:06:32.560854,34882,1016,58,2280.39,7365.32,Seniors (45+),North America,0.029126770253999196,0.05708661417322835,2.2444783464566926,2.229851034252913,39.31706896551724
CMP_002223,Holiday Retention,Instagram,2025-05-28 18:06:32.560854,998,32,3,88.06,304.96,Unknown,Asia Pacific,0.03206412825651302,0.09375,2.751875,2.4630933454462864,29.353333333333335
CMP_003765,Fall Awareness,LinkedIn,2025-11-12 18:06:32.560854,5816,214,21,194.28,3667.27,Adults (35-44),Asia Pacific,0.03679504814305364,0.09813084112149532,0.9078504672897196,17.876209594399835,9.251428571428571
CMP_003867,Winter Awareness,Instagram,2025-10-14 18:06:32.560854,2351,146,9,281.71,677.45,Seniors (45+),North America,0.062101233517652066,0.06164383561643835,1.9295205479452053,1.404777963153598,31.30111111111111
